x,y,ind,men,men_surf_sum,men_surf_norm,men_occ5_sum,men_occ5_norm,men_coll_sum,men_coll_norm,men_5ind_sum,men_5ind_norm,men_1ind_sum,men_1ind_norm,men_prop_sum,men_prop_norm,men_basr_sum,men_basr_norm,ind_age1_sum,ind_age1_norm,ind_age2_sum,ind_age2_norm,ind_age3_sum,ind_age3_norm,ind_age4_sum,ind_age4_norm,ind_age5_sum,ind_age5_norm,ind_age6_sum,ind_age6_norm,ind_age7_sum,ind_age7_norm,ind_age8_sum,ind_age8_norm,ind_srf_sum,ind_srf_norm
5.53269677231464,43.27327615448071,50.0,15.384616,1960.2565,127.416664,10.897436,0.7083333,0.64102566,0.041666668,1.923077,0.125,1.923077,0.125,12.179487,0.7916667,0.0,0.0,1.2820513,0.025641026,1.923077,0.03846154,3.846154,0.07692308,3.846154,0.07692308,3.846154,0.07692308,30.128206,0.6025641,5.1282053,0.102564104,1.923077,0.03846154,1209161.6,24183.23
5.530243035654134,43.27316884842507,50.0,17.0,1824.0,107.29412,12.0,0.7058824,0.0,0.0,2.0,0.11764706,3.0,0.1764706,13.0,0.7647059,3.0,0.1764706,1.0,0.02,1.0,0.02,2.0,0.04,1.0,0.02,2.0,0.04,39.0,0.78,11.0,0.22,5.0,0.1,1124821.0,22496.42
5.527789307018342,43.273061483517104,77.0,32.0,3289.0,102.78125,20.0,0.625,1.0,0.03125,3.0,0.09375,9.0,0.28125,25.0,0.78125,2.0,0.0625,2.0,0.025974026,0.0,0.0,5.0,0.064935066,2.0,0.025974026,2.0,0.025974026,58.0,0.7532467,14.0,0.18181819,3.0,0.038961038,1941168.0,25209.975
5.525335586411594,43.27295405975712,250.0,78.0,6569.0,84.21795,55.0,0.7051282,9.0,0.115384616,14.0,0.17948718,8.0,0.102564104,51.0,0.65384614,8.0,0.102564104,13.0,0.052,6.0,0.024,27.0,0.108,24.0,0.096,10.0,0.04,141.0,0.564,9.0,0.036,0.0,0.0,4976832.0,19907.328
5.535150516995515,43.273383401683716,40.0,15.0,1763.0,117.53333,10.0,0.6666667,2.0,0.13333334,1.0,0.06666667,3.0,0.2,11.0,0.73333335,1.0,0.06666667,1.0,0.025,0.0,0.0,2.0,0.05,1.0,0.025,0.0,0.0,31.0,0.775,8.0,0.2,2.0,0.05,1001676.0,25041.9
5.382366742845116,43.30636124608282,1339.0,580.0,29351.0,50.60517,305.0,0.5258621,578.0,0.99655175,58.0,0.1,238.0,0.41034484,178.0,0.30689654,322.0,0.55517244,107.0,0.07991038,38.5,0.0287528,109.0,0.08140403,66.0,0.049290515,59.5,0.044436146,871.0,0.65048546,170.0,0.12696041,90.0,0.06721434,1.5881854E7,11860.981
5.379911847487088,43.30625032260786,1767.5,735.0,34964.0,47.57007,294.0,0.4,732.0,0.9959184,93.0,0.12653062,318.0,0.43265307,148.0,0.20136054,422.0,0.57414967,163.5,0.09250353,62.0,0.03507779,156.0,0.088260256,102.0,0.05770863,67.0,0.037906647,1061.0,0.6002829,143.0,0.08090524,83.0,0.046958983,2.048596E7,11590.359
5.53760426969242,43.273490590033774,115.0,37.0,3402.0,91.945946,27.0,0.7297297,0.0,0.0,2.0,0.054054055,5.0,0.13513513,29.0,0.7837838,2.0,0.054054055,9.0,0.07826087,3.0,0.026086956,9.0,0.07826087,5.0,0.04347826,5.0,0.04347826,75.0,0.65217394,3.0,0.026086956,0.0,0.0,2768132.0,24070.713
5.377456960436884,43.30613934025373,599.0,269.0,17928.0,66.64684,144.0,0.535316,269.0,1.0,22.0,0.08178439,117.0,0.43494424,54.0,0.2007435,40.0,0.14869888,37.0,0.061769616,16.5,0.02754591,35.0,0.058430716,35.5,0.059265442,17.0,0.028380634,415.0,0.6928214,63.0,0.105175294,36.0,0.060100168,1.1314445E7,18888.89
5.547419360553563,43.27391875489833,123.0,43.523075,4845.254,111.32609,37.846153,0.8695652,0.0,0.0,5.676923,0.13043478,4.730769,0.10869565,34.06154,0.7826087,0.9461538,0.02173913,0.0,0.0,0.9461538,0.0076923077,5.676923,0.046153847,2.8384614,0.023076924,5.676923,0.046153847,91.776924,0.74615383,29.330769,0.23846154,4.730769,0.03846154,3004169.0,24424.139
